Feature,importance
ID**1/2-功率B**1/2,0
ID**1/2/功率C**2,0
ID**1/2*功率C**2,4
ID**1/2+功率C**2,0
ID**1/2-功率C**2,0
ID**1/2/功率C**1/2,0
ID**1/2*功率C**1/2,0
ID**1/2+功率C**1/2,0
ID**1/2-功率C**1/2,0
ID**1/2/平均功率**2,1
ID**1/2*平均功率**2,0
ID**1/2+平均功率**2,0
ID**1/2-平均功率**2,0
ID**1/2/平均功率**1/2,0
ID**1/2*平均功率**1/2,0
ID**1/2+平均功率**1/2,2
ID**1/2-平均功率**1/2,0
ID**1/2/风速**2,4
ID**1/2*风速**2,0
ID**1/2+风速**2,5
ID**1/2-风速**2,9
ID**1/2/风速**1/2,0
ID**1/2*风速**1/2,0
ID**1/2+风速**1/2,0
ID**1/2-风速**1/2,0
ID**1/2/风向**2,3
ID**1/2*风向**2,6
ID**1/2+风向**2,0
ID**1/2-风向**2,0
ID**1/2/风向**1/2,0
ID**1/2*风向**1/2,1
ID**1/2+风向**1/2,3
ID**1/2-风向**1/2,3
板温**2/板温**1/2,0
板温**2*板温**1/2,0
板温**2+板温**1/2,0
板温**2-板温**1/2,0
板温**2/现场温度**2,12
板温**2*现场温度**2,3
板温**2+现场温度**2,7
板温**2-现场温度**2,11
板温**2/现场温度**1/2,9
板温**2*现场温度**1/2,1
板温**2+现场温度**1/2,1
板温**2-现场温度**1/2,1
板温**2/光照强度**2,2
板温**2*光照强度**2,3
板温**2+光照强度**2,0
板温**2-光照强度**2,0
板温**2/光照强度**1/2,1
板温**2*光照强度**1/2,0
板温**2+光照强度**1/2,0
板温**2-光照强度**1/2,0
板温**2/转换效率**2,0
板温**2*转换效率**2,2
板温**2+转换效率**2,5
板温**2-转换效率**2,0
板温**2/转换效率**1/2,0
板温**2*转换效率**1/2,0
板温**2+转换效率**1/2,1
板温**2-转换效率**1/2,0
板温**2/转换效率A**2,1
板温**2*转换效率A**2,3
板温**2+转换效率A**2,11
板温**2-转换效率A**2,0
板温**2/转换效率A**1/2,0
板温**2*转换效率A**1/2,2
板温**2+转换效率A**1/2,0
板温**2-转换效率A**1/2,0
板温**2/转换效率B**2,0
板温**2*转换效率B**2,1
板温**2+转换效率B**2,12
板温**2-转换效率B**2,2
板温**2/转换效率B**1/2,0
板温**2*转换效率B**1/2,0
板温**2+转换效率B**1/2,0
板温**2-转换效率B**1/2,0
板温**2/转换效率C**2,0
板温**2*转换效率C**2,1
板温**2+转换效率C**2,9
板温**2-转换效率C**2,1
板温**2/转换效率C**1/2,0
板温**2*转换效率C**1/2,0
板温**2+转换效率C**1/2,0
板温**2-转换效率C**1/2,0
板温**2/电压A**2,0
板温**2*电压A**2,1
板温**2+电压A**2,0
板温**2-电压A**2,0
板温**2/电压A**1/2,1
板温**2*电压A**1/2,1
板温**2+电压A**1/2,0
板温**2-电压A**1/2,0
板温**2/电压B**2,0
板温**2*电压B**2,0
板温**2+电压B**2,0
板温**2-电压B**2,0
板温**2/电压B**1/2,0
板温**2*电压B**1/2,0
板温**2+电压B**1/2,0
板温**2-电压B**1/2,0
板温**2/电压C**2,0
板温**2*电压C**2,0
板温**2+电压C**2,0
板温**2-电压C**2,0
板温**2/电压C**1/2,0
板温**2*电压C**1/2,0
板温**2+电压C**1/2,0
板温**2-电压C**1/2,0
板温**2/电流A**2,0
板温**2*电流A**2,0
板温**2+电流A**2,0
板温**2-电流A**2,1
板温**2/电流A**1/2,1
板温**2*电流A**1/2,0
板温**2+电流A**1/2,1
板温**2-电流A**1/2,0
板温**2/电流B**2,1
板温**2*电流B**2,2
板温**2+电流B**2,0
板温**2-电流B**2,1
板温**2/电流B**1/2,0
板温**2*电流B**1/2,0
板温**2+电流B**1/2,0
板温**2-电流B**1/2,0
板温**2/电流C**2,3
板温**2*电流C**2,0
板温**2+电流C**2,0
板温**2-电流C**2,0
板温**2/电流C**1/2,1
板温**2*电流C**1/2,0
板温**2+电流C**1/2,0
板温**2-电流C**1/2,0
板温**2/功率A**2,3
板温**2*功率A**2,1
板温**2+功率A**2,0
板温**2-功率A**2,0
板温**2/功率A**1/2,0
板温**2*功率A**1/2,1
板温**2+功率A**1/2,0
板温**2-功率A**1/2,0
板温**2/功率B**2,0
板温**2*功率B**2,1
板温**2+功率B**2,0
板温**2-功率B**2,0
板温**2/功率B**1/2,0
板温**2*功率B**1/2,0
板温**2+功率B**1/2,0
板温**2-功率B**1/2,0
板温**2/功率C**2,1
板温**2*功率C**2,0
板温**2+功率C**2,0
板温**2-功率C**2,0
板温**2/功率C**1/2,3
板温**2*功率C**1/2,0
板温**2+功率C**1/2,0
板温**2-功率C**1/2,0
板温**2/平均功率**2,1
板温**2*平均功率**2,3
板温**2+平均功率**2,0
板温**2-平均功率**2,0
板温**2/平均功率**1/2,0
板温**2*平均功率**1/2,0
板温**2+平均功率**1/2,2
板温**2-平均功率**1/2,1
板温**2/风速**2,7
板温**2*风速**2,2
板温**2+风速**2,2
板温**2-风速**2,5
板温**2/风速**1/2,0
板温**2*风速**1/2,2
板温**2+风速**1/2,0
板温**2-风速**1/2,0
板温**2/风向**2,5
板温**2*风向**2,5
板温**2+风向**2,0
板温**2-风向**2,1
板温**2/风向**1/2,3
板温**2*风向**1/2,2
板温**2+风向**1/2,2
板温**2-风向**1/2,0
板温**1/2/现场温度**2,4
板温**1/2*现场温度**2,1
板温**1/2+现场温度**2,0
板温**1/2-现场温度**2,0
板温**1/2/现场温度**1/2,9
板温**1/2*现场温度**1/2,0
板温**1/2+现场温度**1/2,0
板温**1/2-现场温度**1/2,32
板温**1/2/光照强度**2,8
板温**1/2*光照强度**2,2
板温**1/2+光照强度**2,0
板温**1/2-光照强度**2,1
板温**1/2/光照强度**1/2,0
板温**1/2*光照强度**1/2,0
板温**1/2+光照强度**1/2,1
板温**1/2-光照强度**1/2,8
板温**1/2/转换效率**2,0
板温**1/2*转换效率**2,6
板温**1/2+转换效率**2,0
板温**1/2-转换效率**2,1
板温**1/2/转换效率**1/2,0
板温**1/2*转换效率**1/2,0
板温**1/2+转换效率**1/2,2
板温**1/2-转换效率**1/2,0
板温**1/2/转换效率A**2,0
板温**1/2*转换效率A**2,4
板温**1/2+转换效率A**2,0
板温**1/2-转换效率A**2,1
板温**1/2/转换效率A**1/2,0
板温**1/2*转换效率A**1/2,1
板温**1/2+转换效率A**1/2,2
板温**1/2-转换效率A**1/2,0
板温**1/2/转换效率B**2,2
板温**1/2*转换效率B**2,11
板温**1/2+转换效率B**2,0
板温**1/2-转换效率B**2,1
板温**1/2/转换效率B**1/2,0
板温**1/2*转换效率B**1/2,1
板温**1/2+转换效率B**1/2,6
板温**1/2-转换效率B**1/2,0
板温**1/2/转换效率C**2,1
板温**1/2*转换效率C**2,6
板温**1/2+转换效率C**2,0
板温**1/2-转换效率C**2,8
板温**1/2/转换效率C**1/2,0
板温**1/2*转换效率C**1/2,1
板温**1/2+转换效率C**1/2,5
板温**1/2-转换效率C**1/2,1
板温**1/2/电压A**2,0
板温**1/2*电压A**2,2
板温**1/2+电压A**2,0
板温**1/2-电压A**2,1
板温**1/2/电压A**1/2,0
板温**1/2*电压A**1/2,0
板温**1/2+电压A**1/2,1
板温**1/2-电压A**1/2,0
板温**1/2/电压B**2,0
板温**1/2*电压B**2,0
板温**1/2+电压B**2,0
板温**1/2-电压B**2,0
板温**1/2/电压B**1/2,0
板温**1/2*电压B**1/2,0
板温**1/2+电压B**1/2,0
板温**1/2-电压B**1/2,0
板温**1/2/电压C**2,0
板温**1/2*电压C**2,0
板温**1/2+电压C**2,0
板温**1/2-电压C**2,0
板温**1/2/电压C**1/2,0
板温**1/2*电压C**1/2,0
板温**1/2+电压C**1/2,2
板温**1/2-电压C**1/2,1
板温**1/2/电流A**2,1
板温**1/2*电流A**2,1
板温**1/2+电流A**2,1
板温**1/2-电流A**2,3
板温**1/2/电流A**1/2,0
板温**1/2*电流A**1/2,0
板温**1/2+电流A**1/2,0
板温**1/2-电流A**1/2,1
板温**1/2/电流B**2,2
板温**1/2*电流B**2,2
板温**1/2+电流B**2,2
板温**1/2-电流B**2,1
板温**1/2/电流B**1/2,2
板温**1/2*电流B**1/2,0
板温**1/2+电流B**1/2,1
板温**1/2-电流B**1/2,0
板温**1/2/电流C**2,1
板温**1/2*电流C**2,0
板温**1/2+电流C**2,2
板温**1/2-电流C**2,0
板温**1/2/电流C**1/2,0
板温**1/2*电流C**1/2,1
板温**1/2+电流C**1/2,0
板温**1/2-电流C**1/2,1
板温**1/2/功率A**2,1
板温**1/2*功率A**2,3
板温**1/2+功率A**2,0
板温**1/2-功率A**2,7
板温**1/2/功率A**1/2,0
板温**1/2*功率A**1/2,0
板温**1/2+功率A**1/2,2
板温**1/2-功率A**1/2,2
板温**1/2/功率B**2,1
板温**1/2*功率B**2,3
板温**1/2+功率B**2,0
板温**1/2-功率B**2,6
板温**1/2/功率B**1/2,0
板温**1/2*功率B**1/2,0
板温**1/2+功率B**1/2,1
板温**1/2-功率B**1/2,3
板温**1/2/功率C**2,0
板温**1/2*功率C**2,2
板温**1/2+功率C**2,0
板温**1/2-功率C**2,1
板温**1/2/功率C**1/2,0
板温**1/2*功率C**1/2,0
板温**1/2+功率C**1/2,2
板温**1/2-功率C**1/2,2
板温**1/2/平均功率**2,1
板温**1/2*平均功率**2,1
板温**1/2+平均功率**2,0
板温**1/2-平均功率**2,4
板温**1/2/平均功率**1/2,0
板温**1/2*平均功率**1/2,0
板温**1/2+平均功率**1/2,4
板温**1/2-平均功率**1/2,1
板温**1/2/风速**2,6
板温**1/2*风速**2,16
板温**1/2+风速**2,7
板温**1/2-风速**2,11
板温**1/2/风速**1/2,4
板温**1/2*风速**1/2,3
板温**1/2+风速**1/2,1
板温**1/2-风速**1/2,5
板温**1/2/风向**2,5
板温**1/2*风向**2,2
板温**1/2+风向**2,0
板温**1/2-风向**2,7
板温**1/2/风向**1/2,1
板温**1/2*风向**1/2,4
板温**1/2+风向**1/2,3
板温**1/2-风向**1/2,8
现场温度**2/现场温度**1/2,0
现场温度**2*现场温度**1/2,0
现场温度**2+现场温度**1/2,0
现场温度**2-现场温度**1/2,0
现场温度**2/光照强度**2,2
现场温度**2*光照强度**2,3
现场温度**2+光照强度**2,0
现场温度**2-光照强度**2,0
现场温度**2/光照强度**1/2,1
现场温度**2*光照强度**1/2,3
现场温度**2+光照强度**1/2,1
现场温度**2-光照强度**1/2,1
现场温度**2/转换效率**2,3
现场温度**2*转换效率**2,0
现场温度**2+转换效率**2,6
现场温度**2-转换效率**2,0
现场温度**2/转换效率**1/2,2
现场温度**2*转换效率**1/2,2
现场温度**2+转换效率**1/2,0
现场温度**2-转换效率**1/2,1
现场温度**2/转换效率A**2,1
现场温度**2*转换效率A**2,2
现场温度**2+转换效率A**2,5
现场温度**2-转换效率A**2,3
现场温度**2/转换效率A**1/2,1
现场温度**2*转换效率A**1/2,0
现场温度**2+转换效率A**1/2,0
现场温度**2-转换效率A**1/2,0
现场温度**2/转换效率B**2,0
现场温度**2*转换效率B**2,2
现场温度**2+转换效率B**2,15
现场温度**2-转换效率B**2,1
现场温度**2/转换效率B**1/2,0
现场温度**2*转换效率B**1/2,1
现场温度**2+转换效率B**1/2,2
现场温度**2-转换效率B**1/2,0
现场温度**2/转换效率C**2,1
现场温度**2*转换效率C**2,1
现场温度**2+转换效率C**2,10
现场温度**2-转换效率C**2,2
现场温度**2/转换效率C**1/2,2
现场温度**2*转换效率C**1/2,1
现场温度**2+转换效率C**1/2,0
现场温度**2-转换效率C**1/2,1
现场温度**2/电压A**2,0
现场温度**2*电压A**2,1
现场温度**2+电压A**2,0
现场温度**2-电压A**2,0
现场温度**2/电压A**1/2,0
现场温度**2*电压A**1/2,0
现场温度**2+电压A**1/2,0
现场温度**2-电压A**1/2,0
现场温度**2/电压B**2,0
现场温度**2*电压B**2,0
现场温度**2+电压B**2,0
现场温度**2-电压B**2,0
现场温度**2/电压B**1/2,0
现场温度**2*电压B**1/2,0
现场温度**2+电压B**1/2,0
现场温度**2-电压B**1/2,0
现场温度**2/电压C**2,0
现场温度**2*电压C**2,0
现场温度**2+电压C**2,0
现场温度**2-电压C**2,0
现场温度**2/电压C**1/2,0
现场温度**2*电压C**1/2,0
现场温度**2+电压C**1/2,0
现场温度**2-电压C**1/2,0
现场温度**2/电流A**2,1
现场温度**2*电流A**2,3
现场温度**2+电流A**2,1
现场温度**2-电流A**2,4
现场温度**2/电流A**1/2,1
现场温度**2*电流A**1/2,0
现场温度**2+电流A**1/2,0
现场温度**2-电流A**1/2,0
现场温度**2/电流B**2,1
现场温度**2*电流B**2,2
现场温度**2+电流B**2,2
现场温度**2-电流B**2,2
现场温度**2/电流B**1/2,0
现场温度**2*电流B**1/2,0
现场温度**2+电流B**1/2,0
现场温度**2-电流B**1/2,0
现场温度**2/电流C**2,2
现场温度**2*电流C**2,0
现场温度**2+电流C**2,1
现场温度**2-电流C**2,2
现场温度**2/电流C**1/2,0
现场温度**2*电流C**1/2,0
现场温度**2+电流C**1/2,0
现场温度**2-电流C**1/2,0
现场温度**2/功率A**2,5
现场温度**2*功率A**2,0
现场温度**2+功率A**2,3
现场温度**2-功率A**2,0
现场温度**2/功率A**1/2,1
现场温度**2*功率A**1/2,1
现场温度**2+功率A**1/2,2
现场温度**2-功率A**1/2,3
现场温度**2/功率B**2,0
现场温度**2*功率B**2,0
现场温度**2+功率B**2,0
现场温度**2-功率B**2,0
现场温度**2/功率B**1/2,0
现场温度**2*功率B**1/2,0
现场温度**2+功率B**1/2,0
现场温度**2-功率B**1/2,0
现场温度**2/功率C**2,1
现场温度**2*功率C**2,0
现场温度**2+功率C**2,0
现场温度**2-功率C**2,0
现场温度**2/功率C**1/2,0
现场温度**2*功率C**1/2,0
现场温度**2+功率C**1/2,0
现场温度**2-功率C**1/2,1
现场温度**2/平均功率**2,0
现场温度**2*平均功率**2,2
现场温度**2+平均功率**2,5
现场温度**2-平均功率**2,0
现场温度**2/平均功率**1/2,0
现场温度**2*平均功率**1/2,0
现场温度**2+平均功率**1/2,1
现场温度**2-平均功率**1/2,0
现场温度**2/风速**2,9
现场温度**2*风速**2,7
现场温度**2+风速**2,2
现场温度**2-风速**2,1
现场温度**2/风速**1/2,8
现场温度**2*风速**1/2,5
现场温度**2+风速**1/2,0
现场温度**2-风速**1/2,0
现场温度**2/风向**2,9
现场温度**2*风向**2,9
现场温度**2+风向**2,0
现场温度**2-风向**2,0
现场温度**2/风向**1/2,4
现场温度**2*风向**1/2,12
现场温度**2+风向**1/2,0
现场温度**2-风向**1/2,7
现场温度**1/2/光照强度**2,14
现场温度**1/2*光照强度**2,3
现场温度**1/2+光照强度**2,0
现场温度**1/2-光照强度**2,0
现场温度**1/2/光照强度**1/2,1
现场温度**1/2*光照强度**1/2,0
现场温度**1/2+光照强度**1/2,2
现场温度**1/2-光照强度**1/2,13
现场温度**1/2/转换效率**2,3
现场温度**1/2*转换效率**2,6
现场温度**1/2+转换效率**2,0
现场温度**1/2-转换效率**2,4
现场温度**1/2/转换效率**1/2,1
现场温度**1/2*转换效率**1/2,1
现场温度**1/2+转换效率**1/2,0
现场温度**1/2-转换效率**1/2,1
现场温度**1/2/转换效率A**2,0
现场温度**1/2*转换效率A**2,0
现场温度**1/2+转换效率A**2,0
现场温度**1/2-转换效率A**2,6
现场温度**1/2/转换效率A**1/2,0
现场温度**1/2*转换效率A**1/2,0
现场温度**1/2+转换效率A**1/2,0
现场温度**1/2-转换效率A**1/2,0
现场温度**1/2/转换效率B**2,0
现场温度**1/2*转换效率B**2,3
现场温度**1/2+转换效率B**2,0
现场温度**1/2-转换效率B**2,3
现场温度**1/2/转换效率B**1/2,0
现场温度**1/2*转换效率B**1/2,0
现场温度**1/2+转换效率B**1/2,0
现场温度**1/2-转换效率B**1/2,1
现场温度**1/2/转换效率C**2,0
现场温度**1/2*转换效率C**2,12
现场温度**1/2+转换效率C**2,0
现场温度**1/2-转换效率C**2,4
现场温度**1/2/转换效率C**1/2,1
现场温度**1/2*转换效率C**1/2,0
现场温度**1/2+转换效率C**1/2,1
现场温度**1/2-转换效率C**1/2,0
现场温度**1/2/电压A**2,1
现场温度**1/2*电压A**2,0
现场温度**1/2+电压A**2,0
现场温度**1/2-电压A**2,1
现场温度**1/2/电压A**1/2,1
现场温度**1/2*电压A**1/2,0
现场温度**1/2+电压A**1/2,1
现场温度**1/2-电压A**1/2,1
现场温度**1/2/电压B**2,0
现场温度**1/2*电压B**2,0
现场温度**1/2+电压B**2,0
现场温度**1/2-电压B**2,0
现场温度**1/2/电压B**1/2,0
现场温度**1/2*电压B**1/2,0
现场温度**1/2+电压B**1/2,1
现场温度**1/2-电压B**1/2,1
现场温度**1/2/电压C**2,0
现场温度**1/2*电压C**2,0
现场温度**1/2+电压C**2,0
现场温度**1/2-电压C**2,1
现场温度**1/2/电压C**1/2,0
现场温度**1/2*电压C**1/2,0
现场温度**1/2+电压C**1/2,1
现场温度**1/2-电压C**1/2,0
现场温度**1/2/电流A**2,2
现场温度**1/2*电流A**2,1
现场温度**1/2+电流A**2,1
现场温度**1/2-电流A**2,1
现场温度**1/2/电流A**1/2,1
现场温度**1/2*电流A**1/2,0
现场温度**1/2+电流A**1/2,0
现场温度**1/2-电流A**1/2,1
现场温度**1/2/电流B**2,2
现场温度**1/2*电流B**2,3
现场温度**1/2+电流B**2,1
现场温度**1/2-电流B**2,0
现场温度**1/2/电流B**1/2,1
现场温度**1/2*电流B**1/2,0
现场温度**1/2+电流B**1/2,1
现场温度**1/2-电流B**1/2,1
现场温度**1/2/电流C**2,1
现场温度**1/2*电流C**2,0
现场温度**1/2+电流C**2,0
现场温度**1/2-电流C**2,0
现场温度**1/2/电流C**1/2,3
现场温度**1/2*电流C**1/2,0
现场温度**1/2+电流C**1/2,0
现场温度**1/2-电流C**1/2,2
现场温度**1/2/功率A**2,0
现场温度**1/2*功率A**2,3
现场温度**1/2+功率A**2,0
现场温度**1/2-功率A**2,2
现场温度**1/2/功率A**1/2,0
现场温度**1/2*功率A**1/2,0
现场温度**1/2+功率A**1/2,0
现场温度**1/2-功率A**1/2,1
现场温度**1/2/功率B**2,1
现场温度**1/2*功率B**2,2
现场温度**1/2+功率B**2,0
现场温度**1/2-功率B**2,2
现场温度**1/2/功率B**1/2,0
现场温度**1/2*功率B**1/2,0
现场温度**1/2+功率B**1/2,1
现场温度**1/2-功率B**1/2,1
现场温度**1/2/功率C**2,1
现场温度**1/2*功率C**2,0
现场温度**1/2+功率C**2,0
现场温度**1/2-功率C**2,1
现场温度**1/2/功率C**1/2,0
现场温度**1/2*功率C**1/2,1
现场温度**1/2+功率C**1/2,0
现场温度**1/2-功率C**1/2,1
现场温度**1/2/平均功率**2,1
现场温度**1/2*平均功率**2,0
现场温度**1/2+平均功率**2,0
现场温度**1/2-平均功率**2,2
现场温度**1/2/平均功率**1/2,0
现场温度**1/2*平均功率**1/2,0
现场温度**1/2+平均功率**1/2,1
现场温度**1/2-平均功率**1/2,1
现场温度**1/2/风速**2,20
现场温度**1/2*风速**2,2
现场温度**1/2+风速**2,3
现场温度**1/2-风速**2,11
现场温度**1/2/风速**1/2,4
现场温度**1/2*风速**1/2,0
现场温度**1/2+风速**1/2,2
现场温度**1/2-风速**1/2,7
现场温度**1/2/风向**2,5
现场温度**1/2*风向**2,7
现场温度**1/2+风向**2,0
现场温度**1/2-风向**2,6
现场温度**1/2/风向**1/2,4
现场温度**1/2*风向**1/2,0
现场温度**1/2+风向**1/2,3
现场温度**1/2-风向**1/2,12
光照强度**2/光照强度**1/2,0
光照强度**2*光照强度**1/2,0
光照强度**2+光照强度**1/2,0
光照强度**2-光照强度**1/2,0
光照强度**2/转换效率**2,0
光照强度**2*转换效率**2,0
光照强度**2+转换效率**2,0
光照强度**2-转换效率**2,0
光照强度**2/转换效率**1/2,0
光照强度**2*转换效率**1/2,0
光照强度**2+转换效率**1/2,0
光照强度**2-转换效率**1/2,0
光照强度**2/转换效率A**2,0
光照强度**2*转换效率A**2,0
光照强度**2+转换效率A**2,1
光照强度**2-转换效率A**2,0
光照强度**2/转换效率A**1/2,1
光照强度**2*转换效率A**1/2,0
光照强度**2+转换效率A**1/2,0
光照强度**2-转换效率A**1/2,0
光照强度**2/转换效率B**2,0
光照强度**2*转换效率B**2,0
光照强度**2+转换效率B**2,2
光照强度**2-转换效率B**2,0
光照强度**2/转换效率B**1/2,1
光照强度**2*转换效率B**1/2,0
光照强度**2+转换效率B**1/2,0
光照强度**2-转换效率B**1/2,0
光照强度**2/转换效率C**2,0
光照强度**2*转换效率C**2,0
光照强度**2+转换效率C**2,0
光照强度**2-转换效率C**2,0
光照强度**2/转换效率C**1/2,0
光照强度**2*转换效率C**1/2,0
光照强度**2+转换效率C**1/2,0
光照强度**2-转换效率C**1/2,0
光照强度**2/电压A**2,0
光照强度**2*电压A**2,0
光照强度**2+电压A**2,3
光照强度**2-电压A**2,0
光照强度**2/电压A**1/2,0
光照强度**2*电压A**1/2,0
光照强度**2+电压A**1/2,0
光照强度**2-电压A**1/2,0
光照强度**2/电压B**2,0
光照强度**2*电压B**2,0
光照强度**2+电压B**2,2
光照强度**2-电压B**2,2
光照强度**2/电压B**1/2,0
光照强度**2*电压B**1/2,0
光照强度**2+电压B**1/2,0
光照强度**2-电压B**1/2,0
光照强度**2/电压C**2,0
光照强度**2*电压C**2,0
光照强度**2+电压C**2,3
光照强度**2-电压C**2,0
光照强度**2/电压C**1/2,0
光照强度**2*电压C**1/2,0
光照强度**2+电压C**1/2,0
光照强度**2-电压C**1/2,0
光照强度**2/电流A**2,0
光照强度**2*电流A**2,0
光照强度**2+电流A**2,0
光照强度**2-电流A**2,0
光照强度**2/电流A**1/2,1
光照强度**2*电流A**1/2,0
光照强度**2+电流A**1/2,0
光照强度**2-电流A**1/2,0
光照强度**2/电流B**2,0
光照强度**2*电流B**2,0
光照强度**2+电流B**2,0
光照强度**2-电流B**2,0
光照强度**2/电流B**1/2,0
光照强度**2*电流B**1/2,0
光照强度**2+电流B**1/2,0
光照强度**2-电流B**1/2,0
光照强度**2/电流C**2,0
光照强度**2*电流C**2,0
光照强度**2+电流C**2,0
光照强度**2-电流C**2,0
光照强度**2/电流C**1/2,1
光照强度**2*电流C**1/2,0
光照强度**2+电流C**1/2,0
光照强度**2-电流C**1/2,0
光照强度**2/功率A**2,0
光照强度**2*功率A**2,0
光照强度**2+功率A**2,1
光照强度**2-功率A**2,3
光照强度**2/功率A**1/2,0
光照强度**2*功率A**1/2,0
光照强度**2+功率A**1/2,0
光照强度**2-功率A**1/2,0
光照强度**2/功率B**2,0
光照强度**2*功率B**2,0
光照强度**2+功率B**2,0
光照强度**2-功率B**2,0
光照强度**2/功率B**1/2,2
光照强度**2*功率B**1/2,0
光照强度**2+功率B**1/2,0
光照强度**2-功率B**1/2,0
光照强度**2/功率C**2,0
光照强度**2*功率C**2,0
光照强度**2+功率C**2,0
光照强度**2-功率C**2,0
光照强度**2/功率C**1/2,1
光照强度**2*功率C**1/2,1
光照强度**2+功率C**1/2,0
光照强度**2-功率C**1/2,0
光照强度**2/平均功率**2,0
光照强度**2*平均功率**2,0
光照强度**2+平均功率**2,0
光照强度**2-平均功率**2,2
光照强度**2/平均功率**1/2,0
光照强度**2*平均功率**1/2,0
光照强度**2+平均功率**1/2,0
光照强度**2-平均功率**1/2,0
光照强度**2/风速**2,1
光照强度**2*风速**2,2
光照强度**2+风速**2,0
光照强度**2-风速**2,0
光照强度**2/风速**1/2,6
光照强度**2*风速**1/2,8
光照强度**2+风速**1/2,0
光照强度**2-风速**1/2,0
光照强度**2/风向**2,0
光照强度**2*风向**2,0
光照强度**2+风向**2,5
光照强度**2-风向**2,6
光照强度**2/风向**1/2,3
光照强度**2*风向**1/2,5
光照强度**2+风向**1/2,0
光照强度**2-风向**1/2,0
光照强度**1/2/转换效率**2,1
光照强度**1/2*转换效率**2,0
光照强度**1/2+转换效率**2,0
光照强度**1/2-转换效率**2,0
光照强度**1/2/转换效率**1/2,0
光照强度**1/2*转换效率**1/2,0
光照强度**1/2+转换效率**1/2,2
光照强度**1/2-转换效率**1/2,0
光照强度**1/2/转换效率A**2,2
光照强度**1/2*转换效率A**2,2
光照强度**1/2+转换效率A**2,0
光照强度**1/2-转换效率A**2,0
光照强度**1/2/转换效率A**1/2,0
光照强度**1/2*转换效率A**1/2,0
光照强度**1/2+转换效率A**1/2,4
光照强度**1/2-转换效率A**1/2,1
光照强度**1/2/转换效率B**2,0
光照强度**1/2*转换效率B**2,0
光照强度**1/2+转换效率B**2,0
光照强度**1/2-转换效率B**2,0
光照强度**1/2/转换效率B**1/2,0
光照强度**1/2*转换效率B**1/2,0
光照强度**1/2+转换效率B**1/2,2
光照强度**1/2-转换效率B**1/2,0
光照强度**1/2/转换效率C**2,0
光照强度**1/2*转换效率C**2,0
光照强度**1/2+转换效率C**2,0
光照强度**1/2-转换效率C**2,0
光照强度**1/2/转换效率C**1/2,0
光照强度**1/2*转换效率C**1/2,0
光照强度**1/2+转换效率C**1/2,0
光照强度**1/2-转换效率C**1/2,0
光照强度**1/2/电压A**2,1
光照强度**1/2*电压A**2,3
光照强度**1/2+电压A**2,0
光照强度**1/2-电压A**2,0
光照强度**1/2/电压A**1/2,0
光照强度**1/2*电压A**1/2,0
光照强度**1/2+电压A**1/2,3
光照强度**1/2-电压A**1/2,0
光照强度**1/2/电压B**2,1
光照强度**1/2*电压B**2,6
光照强度**1/2+电压B**2,0
光照强度**1/2-电压B**2,0
光照强度**1/2/电压B**1/2,0
光照强度**1/2*电压B**1/2,0
光照强度**1/2+电压B**1/2,0
光照强度**1/2-电压B**1/2,0
光照强度**1/2/电压C**2,0
光照强度**1/2*电压C**2,4
